symbol,div_type,atr,rr,trades,wr,total_r,avg_r
LSKUSDT,HID_BEAR,2.0,6.0,21,23.8,12.99,0.619
MOODENGUSDT,HID_BEAR,1.0,8.0,24,37.5,55.21,2.3
POWRUSDT,HID_BULL,2.0,7.0,10,20.0,5.38,0.538
POWRUSDT,HID_BULL,2.0,8.0,10,20.0,7.38,0.738
LSKUSDT,HID_BEAR,2.0,7.0,21,23.8,17.99,0.857
MOODENGUSDT,HID_BEAR,1.0,9.0,24,37.5,64.21,2.675
POWRUSDT,HID_BULL,2.0,9.0,10,20.0,9.38,0.938
MAVIAUSDT,HID_BEAR,1.5,6.0,27,40.7,48.69,1.803
MOODENGUSDT,HID_BEAR,1.0,10.0,24,33.3,62.21,2.592
LSKUSDT,HID_BEAR,2.0,8.0,21,23.8,22.99,1.095
MAVIAUSDT,HID_BEAR,1.5,7.0,27,40.7,59.69,2.211
AIXBTUSDT,HID_BEAR,1.0,1.5,18,50.0,3.38,0.188
POWRUSDT,HID_BEAR,1.0,2.0,15,46.7,3.87,0.258
MOODENGUSDT,HID_BEAR,1.5,1.5,24,50.0,4.81,0.2
POWRUSDT,HID_BEAR,1.0,3.0,15,46.7,10.87,0.725
MAVIAUSDT,HID_BEAR,1.5,8.0,27,37.0,61.69,2.285
MOODENGUSDT,HID_BEAR,1.5,2.0,24,45.8,7.81,0.325
POWRUSDT,HID_BEAR,1.0,4.0,15,40.0,12.87,0.858
MAVIAUSDT,HID_BEAR,1.5,9.0,26,34.6,62.71,2.412
POWRUSDT,HID_BEAR,1.0,5.0,15,40.0,18.87,1.258
MOODENGUSDT,HID_BEAR,1.5,3.0,24,45.8,18.81,0.784
POWRUSDT,HID_BEAR,1.0,6.0,15,40.0,24.87,1.658
PENGUUSDT,HID_BEAR,2.0,4.0,22,22.7,2.25,0.102
HAEDALUSDT,HID_BEAR,1.0,1.5,18,50.0,3.14,0.174
MAVIAUSDT,HID_BEAR,1.5,10.0,26,34.6,71.71,2.758
POWRUSDT,HID_BEAR,1.0,7.0,15,40.0,30.87,2.058
MOODENGUSDT,HID_BEAR,1.5,4.0,24,45.8,29.81,1.242
POWRUSDT,HID_BEAR,1.0,8.0,15,40.0,36.87,2.458
MAVIAUSDT,HID_BEAR,2.0,1.5,27,66.7,17.02,0.63
MOODENGUSDT,HID_BEAR,1.5,5.0,24,37.5,28.81,1.2
POWRUSDT,HID_BEAR,1.0,9.0,15,40.0,42.87,2.858
HAEDALUSDT,HID_BEAR,1.0,4.0,18,38.9,15.64,0.869
POWRUSDT,HID_BEAR,1.0,10.0,15,40.0,48.87,3.258
MOODENGUSDT,HID_BEAR,1.5,6.0,24,37.5,37.81,1.575
MAVIAUSDT,HID_BEAR,2.0,2.0,27,55.6,17.02,0.63
POWRUSDT,HID_BEAR,1.5,1.5,15,53.3,3.58,0.239
HAEDALUSDT,HID_BEAR,1.0,5.0,18,33.3,16.64,0.924
POWRUSDT,HID_BEAR,1.5,2.0,15,53.3,7.58,0.506
MOODENGUSDT,HID_BEAR,1.5,7.0,24,33.3,38.81,1.617
MAVIAUSDT,HID_BEAR,2.0,3.0,27,55.6,32.02,1.186
HAEDALUSDT,HID_BEAR,1.0,6.0,18,33.3,22.64,1.258
POWRUSDT,HID_BEAR,1.5,3.0,15,46.7,11.58,0.772
MOODENGUSDT,HID_BEAR,1.5,8.0,24,33.3,46.81,1.95
POWRUSDT,HID_BEAR,1.5,4.0,15,46.7,18.58,1.239
HAEDALUSDT,HID_BEAR,1.0,7.0,18,33.3,28.64,1.591
MAVIAUSDT,HID_BEAR,2.0,4.0,27,51.9,42.02,1.556
POWRUSDT,HID_BEAR,1.5,5.0,15,46.7,25.58,1.706
MOODENGUSDT,HID_BEAR,1.5,9.0,24,29.2,44.81,1.867
POWRUSDT,HID_BEAR,1.5,6.0,15,46.7,32.58,2.172
HAEDALUSDT,HID_BEAR,1.0,8.0,18,33.3,34.64,1.924
MAVIAUSDT,HID_BEAR,2.0,5.0,27,44.4,44.02,1.63
POWRUSDT,HID_BEAR,1.5,7.0,15,46.7,39.58,2.639
MOODENGUSDT,HID_BEAR,1.5,10.0,24,29.2,51.81,2.159
HAEDALUSDT,HID_BEAR,1.0,9.0,18,33.3,40.64,2.258
POWRUSDT,HID_BEAR,1.5,8.0,15,46.7,46.58,3.106
MAVIAUSDT,HID_BEAR,2.0,6.0,27,40.7,49.02,1.816
MOODENGUSDT,HID_BEAR,2.0,1.5,24,58.3,10.11,0.421
HAEDALUSDT,HID_BEAR,1.0,10.0,18,33.3,46.64,2.591
POWRUSDT,HID_BEAR,1.5,9.0,14,42.9,44.62,3.187
POWRUSDT,HID_BEAR,1.5,10.0,14,42.9,50.62,3.615
MOODENGUSDT,HID_BEAR,2.0,2.0,24,58.3,17.11,0.713
MAVIAUSDT,HID_BEAR,2.0,7.0,26,38.5,53.03,2.04
POWRUSDT,HID_BEAR,2.0,1.5,15,53.3,3.94,0.262
HAEDALUSDT,HID_BEAR,1.5,2.0,18,44.4,5.09,0.283
MOODENGUSDT,HID_BEAR,2.0,3.0,24,45.8,19.11,0.796
POWRUSDT,HID_BEAR,2.0,2.0,15,46.7,4.94,0.329
MAVIAUSDT,HID_BEAR,2.0,8.0,26,34.6,54.03,2.078
HAEDALUSDT,HID_BEAR,1.5,3.0,18,44.4,13.09,0.727
POWRUSDT,HID_BEAR,2.0,3.0,15,46.7,11.94,0.796
MOODENGUSDT,HID_BEAR,2.0,4.0,24,37.5,20.11,0.838
POWRUSDT,HID_BEAR,2.0,4.0,15,46.7,18.94,1.262
MAVIAUSDT,HID_BEAR,2.0,9.0,26,30.8,53.03,2.04
HAEDALUSDT,HID_BEAR,1.5,4.0,18,44.4,21.09,1.172
MOODENGUSDT,HID_BEAR,2.0,5.0,24,33.3,23.11,0.963
POWRUSDT,HID_BEAR,2.0,5.0,15,46.7,25.94,1.729
HAEDALUSDT,HID_BEAR,1.5,5.0,18,44.4,29.09,1.616
MAVIAUSDT,HID_BEAR,2.0,10.0,26,30.8,61.03,2.347
POWRUSDT,HID_BEAR,2.0,6.0,15,46.7,32.94,2.196
MOODENGUSDT,HID_BEAR,2.0,6.0,24,33.3,31.11,1.296
POWRUSDT,HID_BEAR,2.0,7.0,14,42.9,32.96,2.354
HAEDALUSDT,HID_BEAR,1.5,6.0,18,44.4,37.09,2.061
MOODENGUSDT,HID_BEAR,2.0,7.0,24,29.2,31.11,1.296
POWRUSDT,HID_BEAR,2.0,8.0,14,35.7,29.96,2.14
HAEDALUSDT,HID_BEAR,1.5,7.0,18,44.4,45.09,2.505
POWRUSDT,HID_BEAR,2.0,9.0,14,35.7,34.96,2.497
MOODENGUSDT,HID_BEAR,2.0,8.0,24,29.2,38.11,1.588
POWRUSDT,HID_BEAR,2.0,10.0,14,35.7,39.96,2.854
HAEDALUSDT,HID_BEAR,1.5,8.0,18,38.9,44.09,2.45
MOODENGUSDT,HID_BEAR,2.0,9.0,24,29.2,45.11,1.879
HAEDALUSDT,HID_BEAR,1.5,9.0,18,38.9,51.09,2.838
EGLDUSDT,REG_BEAR,1.0,1.5,14,57.1,4.46,0.319
MOODENGUSDT,HID_BEAR,2.0,10.0,24,29.2,52.11,2.171
MOVRUSDT,REG_BEAR,1.0,1.5,14,50.0,2.17,0.155
HAEDALUSDT,HID_BEAR,1.5,10.0,18,38.9,58.09,3.227
EGLDUSDT,REG_BEAR,1.0,2.0,14,57.1,8.46,0.604
MOVRUSDT,REG_BEAR,1.0,2.0,14,42.9,2.67,0.191
HAEDALUSDT,HID_BEAR,2.0,1.5,18,61.1,8.82,0.49
EGLDUSDT,REG_BEAR,1.0,3.0,14,50.0,12.46,0.89
MOVRUSDT,REG_BEAR,1.0,3.0,14,42.9,8.67,0.619
EGLDUSDT,REG_BEAR,1.0,4.0,14,42.9,14.46,1.033
HAEDALUSDT,HID_BEAR,2.0,2.0,18,55.6,11.32,0.629
MOVRUSDT,REG_BEAR,1.0,4.0,14,42.9,14.67,1.048
EGLDUSDT,REG_BEAR,1.0,5.0,14,42.9,20.46,1.462
HAEDALUSDT,HID_BEAR,2.0,3.0,18,55.6,21.32,1.184
MOVRUSDT,REG_BEAR,1.0,5.0,14,35.7,14.67,1.048
EGLDUSDT,REG_BEAR,1.0,6.0,14,42.9,26.46,1.89
EGLDUSDT,REG_BEAR,1.0,7.0,14,42.9,32.46,2.319
MOVRUSDT,REG_BEAR,1.0,6.0,14,35.7,19.67,1.405
HAEDALUSDT,HID_BEAR,2.0,4.0,18,55.6,31.32,1.74
EGLDUSDT,REG_BEAR,1.0,8.0,14,42.9,38.46,2.747
MOVRUSDT,REG_BEAR,1.0,7.0,14,35.7,24.67,1.762
HAEDALUSDT,HID_BEAR,2.0,5.0,18,55.6,41.32,2.295
EGLDUSDT,REG_BEAR,1.0,9.0,14,42.9,44.46,3.176
MOVRUSDT,REG_BEAR,1.0,8.0,14,35.7,29.67,2.119
EGLDUSDT,REG_BEAR,1.0,10.0,14,42.9,50.46,3.604
HAEDALUSDT,HID_BEAR,2.0,6.0,18,55.6,51.32,2.851
MOVRUSDT,REG_BEAR,1.0,9.0,14,35.7,34.67,2.476
EGLDUSDT,REG_BEAR,1.5,1.5,14,57.1,4.97,0.355
MOVRUSDT,REG_BEAR,1.0,10.0,14,35.7,39.67,2.833
HAEDALUSDT,HID_BEAR,2.0,7.0,18,55.6,61.32,3.407
EGLDUSDT,REG_BEAR,1.5,2.0,14,50.0,5.97,0.427
MOVRUSDT,REG_BEAR,1.5,1.5,14,50.0,2.61,0.187
HAEDALUSDT,HID_BEAR,2.0,8.0,17,52.9,63.34,3.726
EGLDUSDT,REG_BEAR,1.5,3.0,14,42.9,8.97,0.641
MOVRUSDT,REG_BEAR,1.5,2.0,14,50.0,6.11,0.437
EGLDUSDT,REG_BEAR,1.5,4.0,14,42.9,14.97,1.07
HAEDALUSDT,HID_BEAR,2.0,9.0,17,52.9,72.34,4.255
MOVRUSDT,REG_BEAR,1.5,3.0,14,42.9,9.11,0.651
EGLDUSDT,REG_BEAR,1.5,5.0,14,42.9,20.97,1.498
MOVRUSDT,REG_BEAR,1.5,4.0,14,35.7,10.11,0.722
EGLDUSDT,REG_BEAR,1.5,6.0,14,42.9,26.97,1.927
HAEDALUSDT,HID_BEAR,2.0,10.0,17,52.9,81.34,4.785
MOVRUSDT,REG_BEAR,1.5,5.0,14,35.7,15.11,1.079
EGLDUSDT,REG_BEAR,1.5,7.0,14,42.9,32.97,2.355
MOVRUSDT,REG_BEAR,1.5,6.0,14,35.7,20.11,1.437
EGLDUSDT,REG_BEAR,1.5,8.0,14,42.9,38.97,2.784
ACEUSDT,REG_BEAR,1.0,1.5,11,63.6,5.65,0.513
EGLDUSDT,REG_BEAR,1.5,9.0,14,42.9,44.97,3.212
MOVRUSDT,REG_BEAR,1.5,7.0,14,35.7,25.11,1.794
ACEUSDT,REG_BEAR,1.0,2.0,11,63.6,9.15,0.832
EGLDUSDT,REG_BEAR,1.5,10.0,14,42.9,50.97,3.641
ACEUSDT,REG_BEAR,1.0,3.0,11,63.6,16.15,1.468
MOVRUSDT,REG_BEAR,1.5,8.0,14,35.7,30.11,2.151
EGLDUSDT,REG_BEAR,2.0,1.5,14,64.3,7.73,0.552
ACEUSDT,REG_BEAR,1.0,4.0,11,63.6,23.15,2.104
MOVRUSDT,REG_BEAR,1.5,9.0,14,35.7,35.11,2.508
EGLDUSDT,REG_BEAR,2.0,2.0,14,50.0,6.23,0.445
ACEUSDT,REG_BEAR,1.0,5.0,11,54.5,24.15,2.195
MOVRUSDT,REG_BEAR,1.5,10.0,14,35.7,40.11,2.865
ACEUSDT,REG_BEAR,1.0,6.0,11,54.5,30.15,2.741
EGLDUSDT,REG_BEAR,2.0,3.0,14,50.0,13.23,0.945
ACEUSDT,REG_BEAR,1.0,7.0,11,54.5,36.15,3.286
MOVRUSDT,REG_BEAR,2.0,1.5,14,50.0,2.83,0.202
EGLDUSDT,REG_BEAR,2.0,4.0,14,50.0,20.23,1.445
ACEUSDT,REG_BEAR,1.0,8.0,11,54.5,42.15,3.832
MOVRUSDT,REG_BEAR,2.0,2.0,14,42.9,3.33,0.238
EGLDUSDT,REG_BEAR,2.0,5.0,14,50.0,27.23,1.945
ACEUSDT,REG_BEAR,1.0,9.0,11,54.5,48.15,4.377
EGLDUSDT,REG_BEAR,2.0,6.0,14,50.0,34.23,2.445
ACEUSDT,REG_BEAR,1.0,10.0,11,54.5,54.15,4.922
EGLDUSDT,REG_BEAR,2.0,7.0,14,50.0,41.23,2.945
MOVRUSDT,REG_BEAR,2.0,4.0,14,35.7,10.33,0.738
ACEUSDT,REG_BEAR,1.5,1.5,11,63.6,5.93,0.539
MOVRUSDT,REG_BEAR,2.0,5.0,14,35.7,15.33,1.095
EGLDUSDT,REG_BEAR,2.0,8.0,14,50.0,48.23,3.445
ACEUSDT,REG_BEAR,1.5,2.0,11,63.6,9.43,0.857
MOVRUSDT,REG_BEAR,2.0,6.0,14,35.7,20.33,1.452
EGLDUSDT,REG_BEAR,2.0,9.0,14,42.9,45.23,3.231
ACEUSDT,REG_BEAR,1.5,3.0,11,54.5,12.43,1.13
MOVRUSDT,REG_BEAR,2.0,7.0,14,35.7,25.33,1.81
EGLDUSDT,REG_BEAR,2.0,10.0,14,35.7,40.23,2.874
ACEUSDT,REG_BEAR,1.5,4.0,11,54.5,18.43,1.676
MOVRUSDT,REG_BEAR,2.0,8.0,14,35.7,30.33,2.167
ACEUSDT,REG_BEAR,1.5,5.0,11,54.5,24.43,2.221
MOVRUSDT,REG_BEAR,2.0,9.0,14,35.7,35.33,2.524
ACEUSDT,REG_BEAR,1.5,6.0,11,54.5,30.43,2.766
MOVRUSDT,REG_BEAR,2.0,10.0,14,35.7,40.33,2.881
ACEUSDT,REG_BEAR,1.5,7.0,11,45.5,28.43,2.585
ACEUSDT,REG_BEAR,1.5,8.0,11,45.5,33.43,3.039
ACEUSDT,REG_BEAR,1.5,9.0,11,45.5,38.43,3.494
ACEUSDT,REG_BEAR,1.5,10.0,11,45.5,43.43,3.948
ACEUSDT,REG_BEAR,2.0,1.5,11,72.7,8.57,0.779
ACEUSDT,REG_BEAR,2.0,2.0,11,72.7,12.57,1.143
ACEUSDT,REG_BEAR,2.0,3.0,11,63.6,16.57,1.507
ACEUSDT,REG_BEAR,2.0,4.0,11,63.6,23.57,2.143
ACEUSDT,REG_BEAR,2.0,5.0,11,63.6,30.57,2.779
ACEUSDT,REG_BEAR,2.0,6.0,11,54.5,30.57,2.779
ACEUSDT,REG_BEAR,2.0,7.0,11,54.5,36.57,3.325
ACEUSDT,REG_BEAR,2.0,8.0,10,40.0,25.59,2.559
ACEUSDT,REG_BEAR,2.0,9.0,10,30.0,19.59,1.959
IPUSDT,REG_BEAR,1.0,1.5,13,76.9,11.11,0.854
IPUSDT,REG_BEAR,1.0,2.0,13,61.5,10.11,0.777
IPUSDT,REG_BEAR,1.0,3.0,13,53.8,14.11,1.085
IPUSDT,REG_BEAR,1.0,4.0,13,53.8,21.11,1.624
IPUSDT,REG_BEAR,1.0,5.0,13,38.5,16.11,1.239
IPUSDT,REG_BEAR,1.0,6.0,13,30.8,14.11,1.085
IPUSDT,REG_BEAR,1.0,7.0,13,30.8,18.11,1.393
IPUSDT,REG_BEAR,1.0,8.0,13,30.8,22.11,1.7
IPUSDT,REG_BEAR,1.0,9.0,13,30.8,26.11,2.008
IPUSDT,REG_BEAR,1.0,10.0,13,23.1,19.11,1.47
EGLDUSDT,HID_BEAR,1.0,1.5,20,50.0,3.14,0.157
MOVRUSDT,HID_BEAR,1.0,4.0,17,35.3,11.12,0.654
IPUSDT,REG_BEAR,1.5,1.5,13,61.5,6.4,0.493
EGLDUSDT,HID_BEAR,1.0,2.0,20,40.0,2.14,0.107
IPUSDT,REG_BEAR,1.5,2.0,13,61.5,10.4,0.8
MOVRUSDT,HID_BEAR,1.0,5.0,17,29.4,11.12,0.654
IPUSDT,REG_BEAR,1.5,3.0,13,53.8,14.4,1.108
PIXELUSDT,REG_BEAR,1.0,2.0,12,41.7,1.9,0.159
MOVRUSDT,HID_BEAR,1.0,6.0,17,29.4,16.12,0.948
IPUSDT,REG_BEAR,1.5,4.0,13,38.5,11.4,0.877
PIXELUSDT,REG_BEAR,1.0,3.0,12,41.7,6.9,0.575
MOVRUSDT,HID_BEAR,1.0,7.0,17,29.4,21.12,1.242
IPUSDT,REG_BEAR,1.5,5.0,13,38.5,16.4,1.262
PIXELUSDT,REG_BEAR,1.0,4.0,12,41.7,11.9,0.992
PIXELUSDT,REG_BEAR,1.0,5.0,12,33.3,10.9,0.909
IPUSDT,REG_BEAR,1.5,6.0,13,38.5,21.4,1.646
MOVRUSDT,HID_BEAR,1.0,8.0,17,29.4,26.12,1.536
PIXELUSDT,REG_BEAR,1.0,6.0,12,33.3,14.9,1.242
IPUSDT,REG_BEAR,1.5,7.0,13,30.8,18.4,1.416
MOVRUSDT,HID_BEAR,1.0,9.0,17,29.4,31.12,1.83
ACEUSDT,HID_BEAR,1.0,2.0,22,40.9,3.23,0.147
PIXELUSDT,REG_BEAR,1.0,7.0,12,33.3,18.9,1.575
IPUSDT,REG_BEAR,1.5,8.0,13,30.8,22.4,1.723
PIXELUSDT,REG_BEAR,1.0,8.0,12,33.3,22.9,1.909
MOVRUSDT,HID_BEAR,1.0,10.0,17,23.5,25.12,1.478
IPUSDT,REG_BEAR,1.5,9.0,13,30.8,26.4,2.031
PIXELUSDT,REG_BEAR,1.0,9.0,12,33.3,26.9,2.242
IPUSDT,REG_BEAR,1.5,10.0,13,30.8,30.4,2.339
MOVRUSDT,HID_BEAR,1.5,1.5,17,64.7,9.25,0.544
ACEUSDT,HID_BEAR,1.0,4.0,22,27.3,6.23,0.283
PIXELUSDT,REG_BEAR,1.0,10.0,12,33.3,30.9,2.575
IPUSDT,REG_BEAR,2.0,1.5,13,61.5,6.55,0.504
MOVRUSDT,HID_BEAR,1.5,2.0,17,64.7,14.75,0.867
IPUSDT,REG_BEAR,2.0,2.0,13,61.5,10.55,0.812
ACEUSDT,HID_BEAR,1.0,5.0,22,22.7,6.23,0.283
PIXELUSDT,REG_BEAR,1.5,2.0,12,41.7,2.27,0.189
MOVRUSDT,HID_BEAR,1.5,3.0,17,52.9,17.75,1.044
PIXELUSDT,REG_BEAR,1.5,3.0,12,41.7,7.27,0.606
ACEUSDT,HID_BEAR,1.0,6.0,22,22.7,11.23,0.511
IPUSDT,REG_BEAR,2.0,4.0,13,38.5,11.55,0.889
MOVRUSDT,HID_BEAR,1.5,4.0,17,35.3,11.75,0.691
PIXELUSDT,REG_BEAR,1.5,4.0,12,33.3,7.27,0.606
IPUSDT,REG_BEAR,2.0,5.0,13,30.8,10.55,0.812
ACEUSDT,HID_BEAR,1.0,7.0,22,22.7,16.23,0.738
PIXELUSDT,REG_BEAR,1.5,5.0,12,33.3,11.27,0.939
IPUSDT,REG_BEAR,2.0,6.0,13,30.8,14.55,1.119
MOVRUSDT,HID_BEAR,1.5,5.0,17,29.4,11.75,0.691
PIXELUSDT,REG_BEAR,1.5,6.0,12,33.3,15.27,1.272
ACEUSDT,HID_BEAR,1.0,8.0,22,22.7,21.23,0.965
IPUSDT,REG_BEAR,2.0,7.0,13,30.8,18.55,1.427
PIXELUSDT,REG_BEAR,1.5,7.0,12,33.3,19.27,1.606
MOVRUSDT,HID_BEAR,1.5,6.0,17,29.4,16.75,0.985
IPUSDT,REG_BEAR,2.0,8.0,13,30.8,22.55,1.735
PIXELUSDT,REG_BEAR,1.5,8.0,12,33.3,23.27,1.939
MOVRUSDT,HID_BEAR,1.5,7.0,17,23.5,13.75,0.809
ACEUSDT,HID_BEAR,1.0,9.0,22,22.7,26.23,1.192
1000TAGUSDT,HID_BEAR,1.0,4.0,21,28.6,7.33,0.349
IPUSDT,REG_BEAR,2.0,9.0,13,30.8,26.55,2.043
PIXELUSDT,REG_BEAR,1.5,9.0,12,25.0,17.27,1.439
MOVRUSDT,HID_BEAR,1.5,8.0,17,23.5,17.75,1.044
AWEUSDT,HID_BULL,1.0,1.5,12,50.0,1.85,0.155
PIXELUSDT,REG_BEAR,1.5,10.0,12,25.0,20.27,1.689
1000TAGUSDT,HID_BEAR,1.0,5.0,21,28.6,13.33,0.635
IPUSDT,REG_BEAR,2.0,10.0,13,30.8,30.55,2.35
ACEUSDT,HID_BEAR,1.0,10.0,22,22.7,31.23,1.42
AWEUSDT,HID_BULL,1.0,2.0,12,41.7,1.85,0.155
MOVRUSDT,HID_BEAR,1.5,9.0,17,23.5,21.75,1.279
AWEUSDT,HID_BULL,1.0,3.0,12,41.7,6.85,0.571
1000TAGUSDT,HID_BEAR,1.0,6.0,21,23.8,12.33,0.587
ACEUSDT,HID_BEAR,1.5,1.5,22,50.0,4.32,0.196
PIXELUSDT,REG_BEAR,2.0,2.0,12,41.7,2.45,0.204
AWEUSDT,HID_BULL,1.0,4.0,12,41.7,11.85,0.988
MOVRUSDT,HID_BEAR,1.5,10.0,17,23.5,25.75,1.514
AWEUSDT,HID_BULL,1.0,5.0,12,33.3,10.85,0.905
AWEUSDT,HID_BULL,1.0,6.0,12,25.0,7.85,0.655
MOVRUSDT,HID_BEAR,2.0,1.5,17,64.7,9.56,0.562
PIXELUSDT,REG_BEAR,2.0,4.0,12,33.3,7.45,0.621
PIXELUSDT,REG_BEAR,2.0,5.0,12,33.3,11.45,0.954
MOVRUSDT,HID_BEAR,2.0,2.0,17,58.8,12.06,0.709
PIXELUSDT,REG_BEAR,2.0,6.0,12,33.3,15.45,1.288
PIXELUSDT,REG_BEAR,2.0,7.0,12,25.0,11.45,0.954
HIPPOUSDT,HID_BEAR,1.0,5.0,15,20.0,2.1,0.14
AWEUSDT,HID_BULL,1.5,2.0,12,41.7,2.24,0.186
MOVRUSDT,HID_BEAR,2.0,4.0,17,29.4,7.06,0.415
PIXELUSDT,REG_BEAR,2.0,8.0,12,25.0,14.45,1.204
ACEUSDT,HID_BEAR,1.5,5.0,22,22.7,6.82,0.31
PIXELUSDT,REG_BEAR,2.0,9.0,12,25.0,17.45,1.454
MOVRUSDT,HID_BEAR,2.0,5.0,17,23.5,6.06,0.356
AWEUSDT,HID_BULL,1.5,4.0,12,25.0,2.24,0.186
ACEUSDT,HID_BEAR,1.5,6.0,22,22.7,11.82,0.537
1000TAGUSDT,HID_BEAR,1.5,4.0,21,28.6,7.89,0.376
MOVRUSDT,HID_BEAR,2.0,6.0,17,23.5,10.06,0.592
1000TAGUSDT,HID_BEAR,1.5,5.0,21,23.8,7.89,0.376
ACEUSDT,HID_BEAR,1.5,7.0,22,22.7,16.82,0.765
IPUSDT,HID_BEAR,1.0,1.5,25,52.0,5.92,0.237
MOVRUSDT,HID_BEAR,2.0,7.0,17,23.5,14.06,0.827
MOVRUSDT,HID_BEAR,2.0,8.0,17,23.5,18.06,1.062
IPUSDT,HID_BEAR,1.0,2.0,25,48.0,9.42,0.377
HIPPOUSDT,HID_BEAR,1.5,1.5,15,53.3,4.4,0.293
EGLDUSDT,HID_BEAR,2.0,4.0,20,30.0,9.07,0.453
AWEUSDT,HID_BULL,2.0,2.0,12,41.7,2.43,0.202
HIPPOUSDT,HID_BEAR,1.5,2.0,15,53.3,8.4,0.56
HIPPOUSDT,HID_BEAR,1.5,3.0,15,40.0,8.4,0.56
EGLDUSDT,HID_BEAR,2.0,5.0,20,20.0,3.07,0.153
IPUSDT,HID_BEAR,1.0,4.0,25,36.0,18.42,0.737
HIPPOUSDT,HID_BEAR,1.5,4.0,15,33.3,9.4,0.627
EGLDUSDT,HID_BEAR,2.0,6.0,20,20.0,7.07,0.353
HIPPOUSDT,HID_BEAR,1.5,5.0,15,20.0,2.4,0.16
IPUSDT,HID_BEAR,1.0,5.0,25,32.0,21.42,0.857
EGLDUSDT,HID_BEAR,2.0,7.0,20,20.0,11.07,0.553
HIPPOUSDT,HID_BEAR,1.5,6.0,15,20.0,5.4,0.36
CRVUSDT,HID_BEAR,1.0,5.0,20,20.0,2.35,0.117
IPUSDT,HID_BEAR,1.0,6.0,25,32.0,29.42,1.177
HIPPOUSDT,HID_BEAR,1.5,7.0,15,20.0,8.4,0.56
EGLDUSDT,HID_BEAR,2.0,8.0,20,20.0,15.07,0.753
CRVUSDT,HID_BEAR,1.0,6.0,20,20.0,6.35,0.317
ACEUSDT,HID_BEAR,2.0,4.0,22,27.3,7.12,0.323
1000TAGUSDT,HID_BEAR,2.0,4.0,21,23.8,3.17,0.151
HIPPOUSDT,HID_BEAR,1.5,8.0,15,20.0,11.4,0.76
EGLDUSDT,HID_BEAR,2.0,9.0,20,20.0,19.07,0.953
CRVUSDT,HID_BEAR,1.0,7.0,20,20.0,10.35,0.517
IPUSDT,HID_BEAR,1.0,7.0,25,32.0,37.42,1.497
HIPPOUSDT,HID_BEAR,1.5,9.0,15,20.0,14.4,0.96
ACEUSDT,HID_BEAR,2.0,5.0,22,27.3,13.12,0.596
CRVUSDT,HID_BEAR,1.0,8.0,20,20.0,14.35,0.717
PIXELUSDT,HID_BEAR,1.0,1.5,19,52.6,4.22,0.222
IPUSDT,HID_BEAR,1.0,8.0,25,32.0,45.42,1.817
HIPPOUSDT,HID_BEAR,2.0,1.5,15,53.3,4.55,0.303
CRVUSDT,HID_BEAR,1.0,9.0,20,20.0,18.35,0.917
PIXELUSDT,HID_BEAR,1.0,2.0,19,47.4,6.22,0.327
HIPPOUSDT,HID_BEAR,2.0,2.0,15,40.0,2.55,0.17
CRVUSDT,HID_BEAR,1.0,10.0,20,20.0,22.35,1.117
IPUSDT,HID_BEAR,1.0,9.0,25,32.0,53.42,2.137
AWEUSDT,HID_BEAR,1.0,4.0,25,28.0,7.8,0.312
IPUSDT,HID_BEAR,1.0,10.0,25,32.0,61.42,2.457
PIXELUSDT,HID_BEAR,1.0,4.0,19,26.3,4.22,0.222
HIPPOUSDT,HID_BEAR,2.0,5.0,15,20.0,2.55,0.17
PIXELUSDT,HID_BEAR,1.0,5.0,19,26.3,9.22,0.485
AWEUSDT,HID_BEAR,1.0,5.0,25,28.0,14.8,0.592
HIPPOUSDT,HID_BEAR,2.0,6.0,15,20.0,5.55,0.37
PIXELUSDT,HID_BEAR,1.0,6.0,19,26.3,14.22,0.748
AWEUSDT,HID_BEAR,1.0,6.0,25,28.0,21.8,0.872
IPUSDT,HID_BEAR,1.5,2.0,25,40.0,3.95,0.158
CRVUSDT,HID_BEAR,1.5,4.0,20,25.0,3.9,0.195
PIXELUSDT,HID_BEAR,1.0,7.0,19,26.3,19.22,1.011
CRVUSDT,HID_BEAR,1.5,5.0,20,25.0,8.9,0.445
AWEUSDT,HID_BEAR,1.0,7.0,25,24.0,20.8,0.832
IPUSDT,HID_BEAR,1.5,3.0,25,40.0,13.95,0.558
PIXELUSDT,HID_BEAR,1.0,8.0,19,26.3,24.22,1.275
CRVUSDT,HID_BEAR,1.5,6.0,20,25.0,13.9,0.695
ARIAUSDT,HID_BEAR,1.0,5.0,13,23.1,4.18,0.321
PIXELUSDT,HID_BEAR,1.0,9.0,19,26.3,29.22,1.538
AWEUSDT,HID_BEAR,1.0,8.0,25,24.0,26.8,1.072
IPUSDT,HID_BEAR,1.5,4.0,25,36.0,18.95,0.758
CRVUSDT,HID_BEAR,1.5,7.0,19,21.1,11.93,0.628
ARIAUSDT,HID_BEAR,1.0,6.0,13,23.1,7.18,0.552
PIXELUSDT,HID_BEAR,1.0,10.0,19,21.1,23.22,1.222
CRVUSDT,HID_BEAR,1.5,8.0,19,21.1,15.93,0.838
IPUSDT,HID_BEAR,1.5,5.0,25,36.0,27.95,1.118
PIXELUSDT,HID_BEAR,1.5,1.5,19,47.4,2.31,0.122
AWEUSDT,HID_BEAR,1.0,9.0,25,24.0,32.8,1.312
